Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,0,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,2,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,4,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,6,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,8,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,10,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,12,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,14,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,16,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,18,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,20,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,22,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,24,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,26,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,28,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,30,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,32,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,34,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,36,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,38,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,40,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,42,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,44,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,46,0,12.85
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,exp_no_volume,0,48,0,12.85
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,0,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,2,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,4,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,6,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,8,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,10,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,12,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,14,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,16,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,18,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,20,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,22,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,24,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,26,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,28,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,30,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,32,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,34,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,36,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,38,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,40,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,42,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,44,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,46,0,-0.68
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,exp_no_volume,0,48,0,-0.68
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,0,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,2,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,4,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,6,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,8,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,10,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,12,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,14,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,16,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,18,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,20,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,22,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,24,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,26,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,28,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,30,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,32,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,34,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,36,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,38,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,40,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,42,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,44,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,46,0,-13.31
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,exp_no_volume,0,48,0,-13.31
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,0,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,2,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,4,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,6,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,8,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,10,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,12,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,14,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,16,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,18,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,20,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,22,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,24,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,26,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,28,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,30,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,32,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,34,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,36,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,38,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,40,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,42,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,44,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,46,0,-197.62
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,exp_no_volume,0,48,0,-197.62
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,0,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,2,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,4,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,6,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,8,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,10,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,12,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,14,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,16,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,18,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,20,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,22,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,24,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,26,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,28,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,30,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,32,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,34,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,36,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,38,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,40,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,42,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,44,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,46,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,exp_no_volume,0,48,0,-235.69
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,0,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,2,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,4,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,6,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,8,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,10,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,12,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,14,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,16,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,18,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,20,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,22,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,24,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,26,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,28,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,30,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,32,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,34,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,36,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,38,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,40,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,42,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,44,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,46,0,-300.87
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,exp_no_volume,0,48,0,-300.87
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,0,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,2,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,4,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,6,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,8,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,10,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,12,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,14,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,16,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,18,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,20,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,22,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,24,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,26,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,28,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,30,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,32,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,34,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,36,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,38,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,40,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,42,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,44,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,46,0,-465.69
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,exp_no_volume,0,48,0,-465.69
197.62,1429.47,1861,1860,0,0,2489.28665,434.2002572,USDT_LTC,Crossover moving average,0,6,2,1231.85
197.62,873.64,1875,1875,0,0,1573.350703,434.2002572,USDT_LTC,Crossover moving average,0,6,4,676.02
197.62,806.49,2585,2584,0,0,1538.043238,434.2002572,USDT_LTC,Crossover moving average,0,4,2,608.87
197.62,796.27,1305,1304,0,0,1388.922175,434.2002572,USDT_LTC,Crossover moving average,0,10,2,598.65
197.62,794.27,997,996,0,0,1538.909188,434.2002572,USDT_LTC,Crossover moving average,0,16,2,596.65
197.62,768.61,1063,1062,0,0,1531.015053,434.2002572,USDT_LTC,Crossover moving average,0,14,2,570.99
465.69,1010.17,237,237,0,0,2505.524218,1107.833015,USDT_ETH,Crossover moving average,0,18,40,544.48
197.62,741.21,1524,1523,0,0,1215.107806,434.2002572,USDT_LTC,Crossover moving average,0,8,2,543.59
465.69,982.08,244,244,0,0,2357.791102,1107.833015,USDT_ETH,Crossover moving average,0,22,40,516.39
465.69,954.66,263,263,0,0,2435.660896,1107.833015,USDT_ETH,Crossover moving average,0,20,38,488.97
197.62,682.22,1164,1163,0,0,1263.310833,434.2002572,USDT_LTC,Crossover moving average,0,12,2,484.6
465.69,938.98,232,232,0,0,2271.410599,1107.833015,USDT_ETH,Crossover moving average,0,22,42,473.29
465.69,917.54,199,199,0,0,2202.678061,1107.833015,USDT_ETH,Crossover moving average,0,24,48,451.85
465.69,896.89,255,255,0,0,2195.141978,1107.833015,USDT_ETH,Crossover moving average,0,22,38,431.2
465.69,896.63,227,227,0,0,2168.736072,1107.833015,USDT_ETH,Crossover moving average,0,18,42,430.94
465.69,861.54,269,269,0,0,2225.434808,1107.833015,USDT_ETH,Crossover moving average,0,20,36,395.85
465.69,843,239,239,0,0,1993.909704,1107.833015,USDT_ETH,Crossover moving average,0,24,40,377.31
465.69,833.55,226,226,0,0,2021.373977,1107.833015,USDT_ETH,Crossover moving average,0,24,42,367.86
235.69,596.91,522,521,0,0,1540.092867,752.0568798,USDT_ADA,Crossover moving average,0,36,38,361.22
465.69,826.36,293,293,0,0,2199.181819,1107.833015,USDT_ETH,Crossover moving average,0,20,34,360.67
465.69,825.63,258,258,0,0,2127.077096,1107.833015,USDT_ETH,Crossover moving average,0,18,38,359.94
465.69,825.28,231,231,0,0,1950.743582,1107.833015,USDT_ETH,Crossover moving average,0,20,42,359.59
465.69,820.65,212,212,0,0,1947.062661,1107.833015,USDT_ETH,Crossover moving average,0,22,44,354.96
197.62,550.24,911,910,0,0,1089.744176,434.2002572,USDT_LTC,Crossover moving average,0,18,2,352.62
465.69,817.18,203,203,0,0,1900.62183,1107.833015,USDT_ETH,Crossover moving average,0,24,46,351.49
13.31,357.18,193,192,0,0,993.5163202,536.2667006,USDT_XRP,Crossover moving average,0,26,48,343.87
235.69,578.64,209,209,0,0,1480.137595,752.0568798,USDT_ADA,Crossover moving average,0,22,42,342.95
465.69,799.7,273,273,0,0,2108.745622,1107.833015,USDT_ETH,Crossover moving average,0,22,36,334.01
13.31,342.97,221,220,0,0,996.0045185,536.2667006,USDT_XRP,Crossover moving average,0,34,48,329.66
13.31,340.53,349,348,0,0,906.4316615,536.2667006,USDT_XRP,Crossover moving average,0,36,42,327.22
465.69,790.49,253,253,0,0,1939.212637,1107.833015,USDT_ETH,Crossover moving average,0,24,38,324.8
465.69,789.52,247,247,0,0,1885.741925,1107.833015,USDT_ETH,Crossover moving average,0,20,40,323.83
235.69,559.35,369,368,0,0,1501.480992,752.0568798,USDT_ADA,Crossover moving average,0,34,38,323.66
13.31,336.23,279,278,0,0,985.9805825,536.2667006,USDT_XRP,Crossover moving average,0,26,38,322.92
13.31,336.11,589,588,0,0,1103.484477,536.2667006,USDT_XRP,Crossover moving average,0,38,40,322.8
465.69,787.56,214,214,0,0,1874.088672,1107.833015,USDT_ETH,Crossover moving average,0,24,44,321.87
13.31,330.59,197,196,0,0,889.7450223,536.2667006,USDT_XRP,Crossover moving average,0,28,48,317.28
465.69,774.87,242,242,0,0,1858.194322,1107.833015,USDT_ETH,Crossover moving average,0,26,40,309.18
465.69,772.66,224,224,0,0,1749.76721,1107.833015,USDT_ETH,Crossover moving average,0,26,44,306.97
13.31,319.99,226,225,0,0,1015.64197,536.2667006,USDT_XRP,Crossover moving average,0,32,46,306.68
465.69,772.23,204,204,0,0,1796.274734,1107.833015,USDT_ETH,Crossover moving average,0,22,46,306.54
13.31,319.17,210,209,0,0,1084.231646,536.2667006,USDT_XRP,Crossover moving average,0,22,44,305.86
13.31,318.05,215,214,0,0,944.6231206,536.2667006,USDT_XRP,Crossover moving average,0,32,48,304.74
465.69,766.79,255,255,0,0,1763.068185,1107.833015,USDT_ETH,Crossover moving average,0,28,40,301.1
465.69,764.11,213,213,0,0,1782.655949,1107.833015,USDT_ETH,Crossover moving average,0,26,46,298.42
13.31,311.54,294,293,0,0,887.278757,536.2667006,USDT_XRP,Crossover moving average,0,36,44,298.23
13.31,308.34,243,242,0,0,878.2074741,536.2667006,USDT_XRP,Crossover moving average,0,34,46,295.03
197.62,489.41,769,768,0,0,1014.471597,434.2002572,USDT_LTC,Crossover moving average,0,26,2,291.79
465.69,754.61,312,312,0,0,1938.256912,1107.833015,USDT_ETH,Crossover moving average,0,24,34,288.92
465.69,749.55,203,203,0,0,1760.349605,1107.833015,USDT_ETH,Crossover moving average,0,26,48,283.86
-12.85,270.12,1634,1634,0,0,651.083315,138.1956851,USDT_DASH,Crossover moving average,0,6,2,282.97
465.69,748.53,281,281,0,0,1876.248089,1107.833015,USDT_ETH,Crossover moving average,0,24,36,282.84
13.31,292.2,267,266,0,0,870.1779741,536.2667006,USDT_XRP,Crossover moving average,0,36,46,278.89
13.31,292.07,414,413,0,0,803.5165064,536.2667006,USDT_XRP,Crossover moving average,0,38,42,278.76
13.31,291.16,303,302,0,0,888.8853563,536.2667006,USDT_XRP,Crossover moving average,0,34,42,277.85
465.69,740.46,231,231,0,0,1729.256451,1107.833015,USDT_ETH,Crossover moving average,0,26,42,274.77
235.69,510.13,229,229,0,0,1466.798304,752.0568798,USDT_ADA,Crossover moving average,0,26,40,274.44
13.31,287.64,199,198,0,0,920.14729,536.2667006,USDT_XRP,Crossover moving average,0,22,46,274.33
235.69,509.89,229,229,0,0,1457.372424,752.0568798,USDT_ADA,Crossover moving average,0,24,40,274.2
13.31,286.59,280,279,0,0,867.1244664,536.2667006,USDT_XRP,Crossover moving average,0,34,44,273.28
465.69,738.35,207,207,0,0,1756.570735,1107.833015,USDT_ETH,Crossover moving average,0,22,48,272.66
13.31,285.86,218,217,0,0,958.4394485,536.2667006,USDT_XRP,Crossover moving average,0,30,46,272.55
465.69,738,215,215,0,0,1693.8802,1107.833015,USDT_ETH,Crossover moving average,0,20,44,272.31
465.69,736.43,561,561,0,0,1486.794604,1107.833015,USDT_ETH,Crossover moving average,0,38,40,270.74
235.69,506.22,210,210,0,0,1397.073199,752.0568798,USDT_ADA,Crossover moving average,0,24,42,270.53
13.31,283.28,205,204,0,0,913.6867062,536.2667006,USDT_XRP,Crossover moving average,0,26,46,269.97
13.31,283.01,247,246,0,0,1002.25515,536.2667006,USDT_XRP,Crossover moving average,0,32,44,269.7
465.69,733.62,250,250,0,0,1954.050121,1107.833015,USDT_ETH,Crossover moving average,0,14,42,267.93
13.31,279.33,203,202,0,0,942.1110075,536.2667006,USDT_XRP,Crossover moving average,0,28,46,266.02
235.69,495.16,252,252,0,0,1363.011724,752.0568798,USDT_ADA,Crossover moving average,0,20,36,259.47
13.31,272.53,543,542,0,0,762.2351649,536.2667006,USDT_XRP,Crossover moving average,0,46,48,259.22
465.69,724.67,392,392,0,0,1568.954339,1107.833015,USDT_ETH,Crossover moving average,0,36,40,258.98
235.69,494.41,534,533,0,0,1430.516028,752.0568798,USDT_ADA,Crossover moving average,0,34,36,258.72
197.62,455.57,732,731,0,0,920.5057404,434.2002572,USDT_LTC,Crossover moving average,0,28,2,257.95
465.69,723.14,330,330,0,0,1732.10909,1107.833015,USDT_ETH,Crossover moving average,0,34,40,257.45
465.69,723.14,223,223,0,0,1525.917608,1107.833015,USDT_ETH,Crossover moving average,0,34,48,257.45
465.69,722.11,247,247,0,0,1834.309196,1107.833015,USDT_ETH,Crossover moving average,0,16,40,256.42
-12.85,241.47,1345,1345,0,0,579.0443167,138.1956851,USDT_DASH,Crossover moving average,0,8,2,254.32
13.31,266.11,205,204,0,0,853.6784856,536.2667006,USDT_XRP,Crossover moving average,0,30,48,252.8
13.31,264.71,191,190,0,0,848.6228966,536.2667006,USDT_XRP,Crossover moving average,0,24,48,251.4
465.69,714.08,229,229,0,0,1652.676163,1107.833015,USDT_ETH,Crossover moving average,0,28,44,248.39
235.69,481.28,217,216,0,0,1359.634862,752.0568798,USDT_ADA,Crossover moving average,0,26,42,245.59
465.69,711.02,237,237,0,0,1737.701811,1107.833015,USDT_ETH,Crossover moving average,0,16,42,245.33
197.62,441.87,643,643,0,0,987.9589641,434.2002572,USDT_LTC,Crossover moving average,0,18,6,244.25
197.62,441.7,591,591,0,0,923.207233,434.2002572,USDT_LTC,Crossover moving average,0,18,10,244.08
13.31,255.4,265,264,0,0,666.5424094,536.2667006,USDT_XRP,Crossover moving average,0,38,48,242.09
465.69,702.94,240,240,0,0,1630.238814,1107.833015,USDT_ETH,Crossover moving average,0,28,42,237.25
235.69,471.94,376,375,0,0,1529.241013,752.0568798,USDT_ADA,Crossover moving average,0,32,36,236.25
13.31,248.03,197,196,0,0,859.4282571,536.2667006,USDT_XRP,Crossover moving average,0,24,46,234.72
465.69,698.85,245,245,0,0,1561.903386,1107.833015,USDT_ETH,Crossover moving average,0,30,42,233.16
13.31,244.82,230,229,0,0,786.8384407,536.2667006,USDT_XRP,Crossover moving average,0,28,44,231.51
13.31,243.86,291,290,0,0,602.4618452,536.2667006,USDT_XRP,Crossover moving average,0,40,48,230.55
13.31,243.01,567,566,0,0,658.5565045,536.2667006,USDT_XRP,Crossover moving average,0,42,44,229.7
235.69,464.23,388,388,0,0,1143.869888,752.0568798,USDT_ADA,Crossover moving average,0,22,28,228.54
13.31,241.84,230,229,0,0,864.521465,536.2667006,USDT_XRP,Crossover moving average,0,24,42,228.53
13.31,241.84,265,264,0,0,793.1768764,536.2667006,USDT_XRP,Crossover moving average,0,26,40,228.53
235.69,464.12,658,658,0,0,1121.179493,752.0568798,USDT_ADA,Crossover moving average,0,24,26,228.43
235.69,462.57,226,226,0,0,1371.850934,752.0568798,USDT_ADA,Crossover moving average,0,20,40,226.88
300.87,527.64,455,455,0,0,1075.731237,590.3701844,USDT_BTC,Crossover moving average,0,32,36,226.77
