Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,34,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,34,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,34,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,34,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,34,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,36,0,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,36,0,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,36,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,36,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,36,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,36,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,36,0,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,38,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,38,0,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,38,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,38,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,38,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,38,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,38,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,40,0,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,40,0,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,40,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,40,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,40,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,40,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,40,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,42,0,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,42,0,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,42,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,42,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,42,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,42,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,42,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,44,0,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,44,0,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,44,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,44,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,44,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,44,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,44,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,46,0,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,46,0,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,46,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,46,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,46,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,46,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,46,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,48,0,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,48,0,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,48,0,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,48,0,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,48,0,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,48,0,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,48,0,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,0,2,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,0,2,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,0,2,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,0,2,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,0,2,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,0,2,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,0,2,0
0.68,166.02,2419,2418,0,0,627.9652904,307.88158,USDT_NEO,standard,2,2,0
-12.85,262.21,2528,2527,0,0,725.0785185,138.1956851,USDT_DASH,standard,2,2,0
235.69,298.95,3350,3350,0,0,876.3847186,752.0568798,USDT_ADA,standard,2,2,0
465.69,669.89,2696,2695,0,0,1775.651182,1107.833015,USDT_ETH,standard,2,2,0
197.62,1637.23,3297,3296,0,0,4180.824461,434.2002572,USDT_LTC,standard,2,2,0
13.31,83.38,3735,3733,0,0,404.0271771,536.2667006,USDT_XRP,standard,2,2,0
300.87,267.33,2752,2751,0,0,588.8989931,590.3701844,USDT_BTC,standard,2,2,0
0.68,63.89,2014,2014,0,0,343.5881665,307.88158,USDT_NEO,standard,4,2,0
-12.85,253.46,2109,2108,0,0,705.3385542,138.1956851,USDT_DASH,standard,4,2,0
235.69,115.7,2694,2692,0,0,362.6350322,752.0568798,USDT_ADA,standard,4,2,0
300.87,127.65,2342,2341,0,0,324.5502167,590.3701844,USDT_BTC,standard,4,2,0
465.69,261.13,2276,2275,0,0,838.4925943,1107.833015,USDT_ETH,standard,4,2,0
197.62,606.09,2647,2646,0,0,1537.072528,434.2002572,USDT_LTC,standard,4,2,0
13.31,155.27,3168,3166,0,0,453.3743576,536.2667006,USDT_XRP,standard,4,2,0
235.69,216.99,2499,2497,0,0,567.0809476,752.0568798,USDT_ADA,standard,6,2,0
-12.85,207.91,1904,1903,0,0,479.9652729,138.1956851,USDT_DASH,standard,6,2,0
197.62,413.77,2349,2347,0,0,1059.041858,434.2002572,USDT_LTC,standard,6,2,0
0.68,74.65,1839,1839,0,0,381.8320065,307.88158,USDT_NEO,standard,6,2,0
13.31,33.04,2915,2913,0,0,258.8033437,536.2667006,USDT_XRP,standard,6,2,0
300.87,96.07,2117,2116,0,0,255.0664718,590.3701844,USDT_BTC,standard,6,2,0
465.69,290.09,2077,2076,0,0,857.9599084,1107.833015,USDT_ETH,standard,6,2,0
235.69,160.5,2387,2385,0,0,525.537375,752.0568798,USDT_ADA,standard,8,2,0
0.68,162.85,1775,1775,0,0,733.6683145,307.88158,USDT_NEO,standard,8,2,0
-12.85,197.2,1777,1776,0,0,502.0877384,138.1956851,USDT_DASH,standard,8,2,0
465.69,185.08,1968,1967,0,0,545.5808977,1107.833015,USDT_ETH,standard,8,2,0
13.31,34.99,2777,2775,0,0,233.2967278,536.2667006,USDT_XRP,standard,8,2,0
300.87,79.39,1976,1975,0,0,234.8042325,590.3701844,USDT_BTC,standard,8,2,0
197.62,409.11,2208,2207,0,0,1030.453192,434.2002572,USDT_LTC,standard,8,2,0
-12.85,155.46,1696,1695,0,0,356.9693942,138.1956851,USDT_DASH,standard,10,2,0
0.68,176.26,1739,1739,0,0,673.9319854,307.88158,USDT_NEO,standard,10,2,0
235.69,178.07,2296,2294,0,0,565.1169946,752.0568798,USDT_ADA,standard,10,2,0
465.69,265.97,1891,1890,0,0,732.5770424,1107.833015,USDT_ETH,standard,10,2,0
13.31,38.9,2669,2667,0,0,235.6559763,536.2667006,USDT_XRP,standard,10,2,0
197.62,569.98,2171,2170,0,0,1232.332269,434.2002572,USDT_LTC,standard,10,2,0
300.87,99.45,1885,1884,0,0,287.7129783,590.3701844,USDT_BTC,standard,10,2,0
235.69,152.84,2229,2228,0,0,626.5172275,752.0568798,USDT_ADA,standard,12,2,0
0.68,195.33,1687,1687,0,0,775.4127683,307.88158,USDT_NEO,standard,12,2,0
-12.85,136.38,1657,1656,0,0,340.0387519,138.1956851,USDT_DASH,standard,12,2,0
300.87,106.78,1834,1833,0,0,300.3747745,590.3701844,USDT_BTC,standard,12,2,0
465.69,250.97,1825,1824,0,0,591.279318,1107.833015,USDT_ETH,standard,12,2,0
13.31,28.66,2618,2616,0,0,235.897868,536.2667006,USDT_XRP,standard,12,2,0
197.62,532.11,2095,2094,0,0,1187.159988,434.2002572,USDT_LTC,standard,12,2,0
0.68,210.69,1675,1675,0,0,907.2047183,307.88158,USDT_NEO,standard,14,2,0
235.69,138.18,2210,2209,0,0,746.5375935,752.0568798,USDT_ADA,standard,14,2,0
-12.85,99.87,1633,1632,0,0,278.9965188,138.1956851,USDT_DASH,standard,14,2,0
13.31,13.23,2565,2563,0,0,221.7641274,536.2667006,USDT_XRP,standard,14,2,0
300.87,104.3,1792,1791,0,0,274.5704545,590.3701844,USDT_BTC,standard,14,2,0
465.69,354.78,1770,1770,0,0,853.5519728,1107.833015,USDT_ETH,standard,14,2,0
197.62,477.51,2085,2083,0,0,1013.206863,434.2002572,USDT_LTC,standard,14,2,0
0.68,107.66,1657,1657,0,0,568.6658673,307.88158,USDT_NEO,standard,16,2,0
235.69,197.66,2189,2188,0,0,858.6002146,752.0568798,USDT_ADA,standard,16,2,0
-12.85,121.98,1599,1598,0,0,339.8655883,138.1956851,USDT_DASH,standard,16,2,0
13.31,15.14,2531,2529,0,0,306.3834351,536.2667006,USDT_XRP,standard,16,2,0
465.69,270.15,1715,1715,0,0,658.5997862,1107.833015,USDT_ETH,standard,16,2,0
197.62,434.16,2019,2017,0,0,896.2067165,434.2002572,USDT_LTC,standard,16,2,0
300.87,89.42,1757,1756,0,0,239.2017771,590.3701844,USDT_BTC,standard,16,2,0
0.68,153.23,1639,1639,0,0,671.6769404,307.88158,USDT_NEO,standard,18,2,0
-12.85,182.69,1577,1576,0,0,478.7737776,138.1956851,USDT_DASH,standard,18,2,0
235.69,229.51,2174,2173,0,0,1035.607194,752.0568798,USDT_ADA,standard,18,2,0
465.69,346.14,1707,1707,0,0,817.8186248,1107.833015,USDT_ETH,standard,18,2,0
197.62,428.55,2003,2002,0,0,960.8237789,434.2002572,USDT_LTC,standard,18,2,0
300.87,81.22,1726,1725,0,0,239.1258791,590.3701844,USDT_BTC,standard,18,2,0
13.31,6.69,2491,2489,0,0,289.3091473,536.2667006,USDT_XRP,standard,18,2,0
235.69,189.7,2138,2137,0,0,836.4956424,752.0568798,USDT_ADA,standard,20,2,0
300.87,152.2,1695,1694,0,0,385.8240029,590.3701844,USDT_BTC,standard,20,2,0
13.31,1.71,2467,2465,0,0,228.9972335,536.2667006,USDT_XRP,standard,20,2,0
197.62,278.97,1951,1950,0,0,672.9957018,434.2002572,USDT_LTC,standard,20,2,0
0.68,191.69,1620,1620,0,0,755.8953944,307.88158,USDT_NEO,standard,20,2,0
-12.85,217.87,1573,1572,0,0,558.5437036,138.1956851,USDT_DASH,standard,20,2,0
465.69,333.59,1690,1690,0,0,877.4164211,1107.833015,USDT_ETH,standard,20,2,0
235.69,137.61,2108,2107,0,0,713.5225681,752.0568798,USDT_ADA,standard,22,2,0
0.68,145.82,1600,1600,0,0,582.8363265,307.88158,USDT_NEO,standard,22,2,0
-12.85,256.37,1567,1567,0,0,612.0118406,138.1956851,USDT_DASH,standard,22,2,0
197.62,315.3,1950,1948,0,0,736.3062469,434.2002572,USDT_LTC,standard,22,2,0
13.31,-1.95,2428,2426,0,0,239.7918924,536.2667006,USDT_XRP,standard,22,2,0
300.87,143.75,1668,1668,0,0,350.589859,590.3701844,USDT_BTC,standard,22,2,0
465.69,280.61,1673,1673,0,0,735.9797257,1107.833015,USDT_ETH,standard,22,2,0
0.68,177.19,1590,1590,0,0,677.8728718,307.88158,USDT_NEO,standard,24,2,0
-12.85,208.3,1558,1558,0,0,481.6408797,138.1956851,USDT_DASH,standard,24,2,0
235.69,145.18,2099,2098,0,0,807.1965297,752.0568798,USDT_ADA,standard,24,2,0
13.31,-5.93,2409,2408,0,0,227.0472108,536.2667006,USDT_XRP,standard,24,2,0
197.62,322.26,1940,1940,0,0,760.8264868,434.2002572,USDT_LTC,standard,24,2,0
300.87,136.32,1647,1647,0,0,326.8356628,590.3701844,USDT_BTC,standard,24,2,0
465.69,317.46,1646,1646,0,0,763.4466452,1107.833015,USDT_ETH,standard,24,2,0
0.68,178.74,1597,1597,0,0,646.0401097,307.88158,USDT_NEO,standard,26,2,0
-12.85,231.59,1549,1549,0,0,490.0067771,138.1956851,USDT_DASH,standard,26,2,0
235.69,162.95,2088,2087,0,0,954.7776156,752.0568798,USDT_ADA,standard,26,2,0
465.69,514.83,1649,1649,0,0,1273.007318,1107.833015,USDT_ETH,standard,26,2,0
300.87,145.56,1621,1621,0,0,347.9516323,590.3701844,USDT_BTC,standard,26,2,0
197.62,280.52,1897,1897,0,0,640.9025738,434.2002572,USDT_LTC,standard,26,2,0
13.31,-15.38,2388,2388,0,0,194.5296496,536.2667006,USDT_XRP,standard,26,2,0
-12.85,205.27,1542,1542,0,0,448.3197333,138.1956851,USDT_DASH,standard,28,2,0
0.68,176.03,1584,1584,0,0,648.5049355,307.88158,USDT_NEO,standard,28,2,0
235.69,202.36,2091,2090,0,0,1003.567237,752.0568798,USDT_ADA,standard,28,2,0
465.69,478.13,1632,1632,0,0,1201.269835,1107.833015,USDT_ETH,standard,28,2,0
13.31,-11.37,2360,2360,0,0,257.3738399,536.2667006,USDT_XRP,standard,28,2,0
300.87,139.5,1594,1594,0,0,319.4486402,590.3701844,USDT_BTC,standard,28,2,0
197.62,301.54,1906,1906,0,0,688.9059094,434.2002572,USDT_LTC,standard,28,2,0
0.68,198.62,1581,1581,0,0,700.4572227,307.88158,USDT_NEO,standard,30,2,0
235.69,279.17,2081,2080,0,0,1313.367042,752.0568798,USDT_ADA,standard,30,2,0
-12.85,244.38,1532,1532,0,0,476.169398,138.1956851,USDT_DASH,standard,30,2,0
300.87,158.18,1595,1595,0,0,373.6305016,590.3701844,USDT_BTC,standard,30,2,0
197.62,415.99,1933,1933,0,0,956.6123514,434.2002572,USDT_LTC,standard,30,2,0
13.31,-5.53,2332,2332,0,0,265.58765,536.2667006,USDT_XRP,standard,30,2,0
465.69,445.9,1625,1625,0,0,1144.994582,1107.833015,USDT_ETH,standard,30,2,0
0.68,132.78,1567,1567,0,0,511.8630876,307.88158,USDT_NEO,standard,32,2,0
-12.85,147.1,1513,1513,0,0,333.5493875,138.1956851,USDT_DASH,standard,32,2,0
235.69,231.24,2067,2066,0,0,1112.091402,752.0568798,USDT_ADA,standard,32,2,0
13.31,15.4,2316,2316,0,0,362.4283986,536.2667006,USDT_XRP,standard,32,2,0
197.62,307.38,1866,1866,0,0,730.8086734,434.2002572,USDT_LTC,standard,32,2,0
465.69,362.81,1622,1622,0,0,906.7878334,1107.833015,USDT_ETH,standard,32,2,0
300.87,124.62,1595,1595,0,0,308.4708271,590.3701844,USDT_BTC,standard,32,2,0
0.68,92.02,1557,1557,0,0,420.0845394,307.88158,USDT_NEO,standard,34,2,0
-12.85,194.03,1521,1520,0,0,395.983323,138.1956851,USDT_DASH,standard,34,2,0
235.69,270.55,2051,2050,0,0,1178.726548,752.0568798,USDT_ADA,standard,34,2,0
197.62,295.1,1862,1862,0,0,691.1586299,434.2002572,USDT_LTC,standard,34,2,0
300.87,124.55,1579,1579,0,0,299.507875,590.3701844,USDT_BTC,standard,34,2,0
13.31,19.06,2304,2304,0,0,425.8811308,536.2667006,USDT_XRP,standard,34,2,0
465.69,505.65,1609,1609,0,0,1252.754469,1107.833015,USDT_ETH,standard,34,2,0
0.68,101.96,1550,1550,0,0,421.8060441,307.88158,USDT_NEO,standard,36,2,0
-12.85,115.66,1513,1512,0,0,282.4704721,138.1956851,USDT_DASH,standard,36,2,0
235.69,296.93,2044,2043,0,0,1220.006282,752.0568798,USDT_ADA,standard,36,2,0
300.87,119.43,1570,1570,0,0,306.7291557,590.3701844,USDT_BTC,standard,36,2,0
197.62,315.33,1854,1854,0,0,768.820863,434.2002572,USDT_LTC,standard,36,2,0
465.69,549.64,1616,1616,0,0,1385.688228,1107.833015,USDT_ETH,standard,36,2,0
13.31,51.44,2299,2299,0,0,434.7867975,536.2667006,USDT_XRP,standard,36,2,0
0.68,106.46,1559,1559,0,0,428.8796032,307.88158,USDT_NEO,standard,38,2,0
-12.85,127.94,1512,1511,0,0,312.8228718,138.1956851,USDT_DASH,standard,38,2,0
235.69,341.41,2043,2042,0,0,1265.393522,752.0568798,USDT_ADA,standard,38,2,0
13.31,48.13,2280,2280,0,0,483.0985655,536.2667006,USDT_XRP,standard,38,2,0
300.87,121.9,1577,1577,0,0,308.5061873,590.3701844,USDT_BTC,standard,38,2,0
197.62,319.04,1848,1848,0,0,781.6552805,434.2002572,USDT_LTC,standard,38,2,0
465.69,425.45,1596,1596,0,0,1028.482748,1107.833015,USDT_ETH,standard,38,2,0
-12.85,169.98,1513,1512,0,0,371.3332198,138.1956851,USDT_DASH,standard,40,2,0
0.68,84.87,1550,1550,0,0,379.1373603,307.88158,USDT_NEO,standard,40,2,0
235.69,367.59,2051,2050,0,0,1351.913693,752.0568798,USDT_ADA,standard,40,2,0
465.69,526.51,1597,1597,0,0,1295.113238,1107.833015,USDT_ETH,standard,40,2,0
300.87,115.38,1577,1577,0,0,295.4910009,590.3701844,USDT_BTC,standard,40,2,0
13.31,35.68,2277,2277,0,0,478.5297496,536.2667006,USDT_XRP,standard,40,2,0
197.62,211.21,1814,1814,0,0,549.2033059,434.2002572,USDT_LTC,standard,40,2,0
0.68,87.95,1537,1537,0,0,393.8969325,307.88158,USDT_NEO,standard,42,2,0
-12.85,165.4,1515,1514,0,0,349.810089,138.1956851,USDT_DASH,standard,42,2,0
235.69,406.19,2054,2053,0,0,1383.714807,752.0568798,USDT_ADA,standard,42,2,0
300.87,103.34,1572,1572,0,0,280.8494289,590.3701844,USDT_BTC,standard,42,2,0
13.31,33.57,2259,2259,0,0,420.0128515,536.2667006,USDT_XRP,standard,42,2,0
465.69,486.54,1581,1581,0,0,1208.547104,1107.833015,USDT_ETH,standard,42,2,0
197.62,364.35,1847,1847,0,0,864.259621,434.2002572,USDT_LTC,standard,42,2,0
0.68,83.5,1533,1533,0,0,424.8736998,307.88158,USDT_NEO,standard,44,2,0
-12.85,184.58,1513,1513,0,0,400.1376282,138.1956851,USDT_DASH,standard,44,2,0
235.69,356.03,2048,2047,0,0,1133.507987,752.0568798,USDT_ADA,standard,44,2,0
197.62,307.37,1830,1830,0,0,709.2037331,434.2002572,USDT_LTC,standard,44,2,0
465.69,461.52,1579,1579,0,0,1184.72158,1107.833015,USDT_ETH,standard,44,2,0
300.87,114.35,1571,1571,0,0,304.1709397,590.3701844,USDT_BTC,standard,44,2,0
13.31,42.4,2254,2254,0,0,438.6778009,536.2667006,USDT_XRP,standard,44,2,0
0.68,99.94,1536,1536,0,0,474.0031021,307.88158,USDT_NEO,standard,46,2,0
-12.85,184.52,1536,1535,0,0,411.8350798,138.1956851,USDT_DASH,standard,46,2,0
235.69,363.44,2049,2048,0,0,1192.830608,752.0568798,USDT_ADA,standard,46,2,0
13.31,31.38,2246,2246,0,0,349.5657502,536.2667006,USDT_XRP,standard,46,2,0
465.69,414.01,1571,1571,0,0,1072.245221,1107.833015,USDT_ETH,standard,46,2,0
300.87,76.22,1557,1557,0,0,244.7029285,590.3701844,USDT_BTC,standard,46,2,0
197.62,261.06,1821,1821,0,0,653.8555348,434.2002572,USDT_LTC,standard,46,2,0
0.68,107.98,1531,1531,0,0,480.5511542,307.88158,USDT_NEO,standard,48,2,0
235.69,355.55,2039,2038,0,0,1120.014851,752.0568798,USDT_ADA,standard,48,2,0
-12.85,163.01,1517,1516,0,0,367.327686,138.1956851,USDT_DASH,standard,48,2,0
13.31,19.52,2239,2239,0,0,321.2097143,536.2667006,USDT_XRP,standard,48,2,0
465.69,422.91,1574,1574,0,0,1124.099104,1107.833015,USDT_ETH,standard,48,2,0
300.87,79.21,1561,1561,0,0,238.2868418,590.3701844,USDT_BTC,standard,48,2,0
197.62,367.33,1834,1834,0,0,833.8517912,434.2002572,USDT_LTC,standard,48,2,0
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,standard,0,4,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,standard,0,4,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,standard,0,4,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,standard,0,4,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,standard,0,4,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,standard,0,4,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,standard,0,4,0
0.68,145.93,1838,1837,0,0,540.5002394,307.88158,USDT_NEO,standard,2,4,0
-12.85,116.6,1888,1887,0,0,373.4460447,138.1956851,USDT_DASH,standard,2,4,0
235.69,195.4,2804,2804,0,0,532.5782369,752.0568798,USDT_ADA,standard,2,4,0
197.62,1139.92,2581,2580,0,0,2270.82676,434.2002572,USDT_LTC,standard,2,4,0
300.87,52.6,2050,2049,0,0,179.496629,590.3701844,USDT_BTC,standard,2,4,0
465.69,406.08,2057,2056,0,0,1020.833913,1107.833015,USDT_ETH,standard,2,4,0
13.31,94.67,3129,3128,0,0,589.0521749,536.2667006,USDT_XRP,standard,2,4,0
-12.85,167.46,1673,1673,0,0,528.851593,138.1956851,USDT_DASH,standard,4,4,0
0.68,-8.59,1600,1600,0,0,167.497314,307.88158,USDT_NEO,standard,4,4,0
197.62,808.12,2278,2276,0,0,1973.899732,434.2002572,USDT_LTC,standard,4,4,0
235.69,224.14,2383,2381,0,0,594.2770469,752.0568798,USDT_ADA,standard,4,4,0
300.87,26.86,1793,1792,0,0,143.5645015,590.3701844,USDT_BTC,standard,4,4,0
13.31,152.24,2726,2724,0,0,643.9111515,536.2667006,USDT_XRP,standard,4,4,0
465.69,228.16,1797,1796,0,0,572.1751429,1107.833015,USDT_ETH,standard,4,4,0
0.68,-8.09,1485,1485,0,0,167.5725614,307.88158,USDT_NEO,standard,6,4,0
-12.85,133.18,1515,1515,0,0,372.2539962,138.1956851,USDT_DASH,standard,6,4,0
235.69,216.34,2181,2179,0,0,571.1476508,752.0568798,USDT_ADA,standard,6,4,0
300.87,2.93,1643,1642,0,0,129.722683,590.3701844,USDT_BTC,standard,6,4,0
13.31,92.03,2525,2523,0,0,397.8884099,536.2667006,USDT_XRP,standard,6,4,0
197.62,477.98,1970,1969,0,0,1208.227264,434.2002572,USDT_LTC,standard,6,4,0
465.69,226.88,1655,1654,0,0,572.695541,1107.833015,USDT_ETH,standard,6,4,0
0.68,26.71,1431,1431,0,0,276.3948773,307.88158,USDT_NEO,standard,8,4,0
235.69,168.03,2054,2052,0,0,524.8250235,752.0568798,USDT_ADA,standard,8,4,0
-12.85,107.43,1428,1428,0,0,363.8544459,138.1956851,USDT_DASH,standard,8,4,0
197.62,351.61,1840,1839,0,0,919.5147711,434.2002572,USDT_LTC,standard,8,4,0
13.31,90.49,2409,2407,0,0,388.7519316,536.2667006,USDT_XRP,standard,8,4,0
465.69,167.09,1574,1573,0,0,424.6936604,1107.833015,USDT_ETH,standard,8,4,0
300.87,2.31,1554,1553,0,0,187.5845536,590.3701844,USDT_BTC,standard,8,4,0
0.68,60.12,1395,1395,0,0,282.8846058,307.88158,USDT_NEO,standard,10,4,0
235.69,112.19,1972,1970,0,0,411.823504,752.0568798,USDT_ADA,standard,10,4,0
-12.85,125.47,1364,1364,0,0,353.5372754,138.1956851,USDT_DASH,standard,10,4,0
300.87,14.04,1499,1498,0,0,184.113599,590.3701844,USDT_BTC,standard,10,4,0
197.62,421.34,1783,1782,0,0,948.749158,434.2002572,USDT_LTC,standard,10,4,0
465.69,209.47,1508,1507,0,0,505.3827563,1107.833015,USDT_ETH,standard,10,4,0
13.31,85.8,2306,2304,0,0,376.8704752,536.2667006,USDT_XRP,standard,10,4,0
0.68,55.48,1362,1362,0,0,307.8020348,307.88158,USDT_NEO,standard,12,4,0
-12.85,93.33,1341,1341,0,0,323.4495853,138.1956851,USDT_DASH,standard,12,4,0
235.69,88.06,1937,1936,0,0,373.9773269,752.0568798,USDT_ADA,standard,12,4,0
465.69,207.48,1467,1466,0,0,463.7397368,1107.833015,USDT_ETH,standard,12,4,0
300.87,36.32,1468,1467,0,0,191.8960468,590.3701844,USDT_BTC,standard,12,4,0
13.31,62.91,2257,2255,0,0,351.345159,536.2667006,USDT_XRP,standard,12,4,0
197.62,468.61,1756,1755,0,0,1133.614303,434.2002572,USDT_LTC,standard,12,4,0
0.68,111.93,1345,1345,0,0,467.6839851,307.88158,USDT_NEO,standard,14,4,0
235.69,64.23,1912,1911,0,0,356.0883639,752.0568798,USDT_ADA,standard,14,4,0
-12.85,92.9,1315,1315,0,0,298.0326141,138.1956851,USDT_DASH,standard,14,4,0
300.87,35.31,1435,1434,0,0,174.1665599,590.3701844,USDT_BTC,standard,14,4,0
465.69,238.13,1426,1426,0,0,515.3119994,1107.833015,USDT_ETH,standard,14,4,0
197.62,430.46,1744,1743,0,0,930.4400106,434.2002572,USDT_LTC,standard,14,4,0
13.31,66.31,2218,2216,0,0,344.9346865,536.2667006,USDT_XRP,standard,14,4,0
235.69,84.68,1898,1897,0,0,398.2105284,752.0568798,USDT_ADA,standard,16,4,0
0.68,51.42,1321,1321,0,0,293.1211713,307.88158,USDT_NEO,standard,16,4,0
-12.85,62.97,1285,1285,0,0,231.5079584,138.1956851,USDT_DASH,standard,16,4,0
13.31,16.25,2187,2185,0,0,355.5266521,536.2667006,USDT_XRP,standard,16,4,0
300.87,16.6,1395,1394,0,0,183.0553323,590.3701844,USDT_BTC,standard,16,4,0
465.69,258.56,1395,1395,0,0,542.0432769,1107.833015,USDT_ETH,standard,16,4,0
197.62,511.61,1731,1730,0,0,1124.023314,434.2002572,USDT_LTC,standard,16,4,0
0.68,70.9,1304,1304,0,0,400.4901108,307.88158,USDT_NEO,standard,18,4,0
-12.85,90.69,1271,1271,0,0,289.0831639,138.1956851,USDT_DASH,standard,18,4,0
235.69,110.7,1889,1888,0,0,478.9612083,752.0568798,USDT_ADA,standard,18,4,0
13.31,28.69,2152,2150,0,0,422.3280629,536.2667006,USDT_XRP,standard,18,4,0
465.69,277.51,1374,1374,0,0,583.1236517,1107.833015,USDT_ETH,standard,18,4,0
300.87,24.64,1384,1383,0,0,173.1808225,590.3701844,USDT_BTC,standard,18,4,0
197.62,389.85,1690,1689,0,0,915.4859268,434.2002572,USDT_LTC,standard,18,4,0
0.68,65.36,1285,1285,0,0,390.5602401,307.88158,USDT_NEO,standard,20,4,0
235.69,88.2,1857,1856,0,0,384.038826,752.0568798,USDT_ADA,standard,20,4,0
-12.85,101.71,1253,1253,0,0,284.9680791,138.1956851,USDT_DASH,standard,20,4,0
197.62,354.91,1664,1663,0,0,851.8970692,434.2002572,USDT_LTC,standard,20,4,0
465.69,253.15,1349,1349,0,0,522.742424,1107.833015,USDT_ETH,standard,20,4,0
13.31,35.91,2128,2126,0,0,432.0825054,536.2667006,USDT_XRP,standard,20,4,0
300.87,54.47,1372,1371,0,0,192.7088526,590.3701844,USDT_BTC,standard,20,4,0
0.68,57.53,1275,1275,0,0,329.4134024,307.88158,USDT_NEO,standard,22,4,0
